"ISO3","word","n","total","tf","idf","tf_idf"
"BRA","access",1,1130,0.000884955752212389,0.631903555319227,0.000559206686123209
"BRA","accommodates",1,1130,0.000884955752212389,5.24702407216049,0.0046433841346553
"BRA","achieve",1,1130,0.000884955752212389,0.434839716788069,0.000384813908662008
"BRA","achieved",1,1130,0.000884955752212389,1.10388934576895,0.000976893226344207
"BRA","act",1,1130,0.000884955752212389,0.916290731874155,0.000810876753870934
"BRA","acting",1,1130,0.000884955752212389,2.76211742237249,0.00244435170121459
"BRA","active",1,1130,0.000884955752212389,1.23969088692802,0.00109707158135223
"BRA","acts",1,1130,0.000884955752212389,2.02814824729229,0.00179482145778078
"BRA","added",1,1130,0.000884955752212389,2.53897387105828,0.00224687953190998
"BRA","addition",1,1130,0.000884955752212389,1.44036158239017,0.00127465626760192
"BRA","adopt",1,1130,0.000884955752212389,2.02814824729229,0.00179482145778078
"BRA","adventures",1,1130,0.000884955752212389,5.24702407216049,0.0046433841346553
"BRA","affects",1,1130,0.000884955752212389,2.4744353499207,0.00218976579639
"BRA","africa",1,1130,0.000884955752212389,0.725235495111446,0.000641801323107474
"BRA","african",1,1130,0.000884955752212389,0.852574917488047,0.000754491077423051
"BRA","aggravate",1,1130,0.000884955752212389,4.55387689160054,0.00402997955008897
"BRA","aggravated",1,1130,0.000884955752212389,3.45526460293243,0.00305775628578091
"BRA","agreed",1,1130,0.000884955752212389,1.41838267567139,0.0012552059076738
"BRA","agreement",1,1130,0.000884955752212389,0.583584978048419,0.000516446883228689
"BRA","alleged",1,1130,0.000884955752212389,4.14841178349238,0.00367116087034724
"BRA","allocate",1,1130,0.000884955752212389,3.04979949482427,0.00269893760603917
"BRA","ambassador",1,1130,0.000884955752212389,2.60796674254523,0.00230793517039401
"BRA","ambitious",1,1130,0.000884955752212389,1.46283443824222,0.00129454375065684
"BRA","americans",1,1130,0.000884955752212389,3.16758253048065,0.00280317038095633
"BRA","amount",1,1130,0.000884955752212389,2.35665231426432,0.00208553302147285
"BRA","amplified",1,1130,0.000884955752212389,3.8607297110406,0.00341657496552265
"BRA","annually",1,1130,0.000884955752212389,2.60796674254523,0.00230793517039401
"BRA","antonio",1,1130,0.000884955752212389,1.22167238142534,0.00108112600126136
"BRA","anymore",1,1130,0.000884955752212389,2.94443897916644,0.00260569821165172
"BRA","appears",1,1130,0.000884955752212389,3.30111392310517,0.00292133975496033
"BRA","apps",1,1130,0.000884955752212389,5.24702407216049,0.0046433841346553
"BRA","armed",1,1130,0.000884955752212389,1.33500106673234,0.00118141687321446
"BRA","arrive",1,1130,0.000884955752212389,2.94443897916644,0.00260569821165172
"BRA","asia",1,1130,0.000884955752212389,1.53345200545618,0.00135703717297007
"BRA","assange",1,1130,0.000884955752212389,4.14841178349238,0.00367116087034724
"BRA","atmosphere",1,1130,0.000884955752212389,3.04979949482427,0.00269893760603917
"BRA","attack",1,1130,0.000884955752212389,1.91481956198528,0.00169453058582768
"BRA","attacks",1,1130,0.000884955752212389,1.6094379124341,0.00142428133843726
"BRA","attempt",1,1130,0.000884955752212389,2.60796674254523,0.00230793517039401
"BRA","attempts",1,1130,0.000884955752212389,2.20250163443706,0.00194911649065227
"BRA","authoritarian",1,1130,0.000884955752212389,3.63758615972639,0.00321910279621804
"BRA","baghdad",1,1130,0.000884955752212389,3.8607297110406,0.00341657496552265
"BRA","bank",1,1130,0.000884955752212389,1.75051651069401,0.00154912965548142
"BRA","basins",1,1130,0.000884955752212389,3.63758615972639,0.00321910279621804
"BRA","belaine",1,1130,0.000884955752212389,5.24702407216049,0.0046433841346553
"BRA","belongs",1,1130,0.000884955752212389,2.68207471469895,0.00237351744663624
"BRA","biggest",1,1130,0.000884955752212389,2.11152985623134,0.00186861049224012
"BRA","bill",1,1130,0.000884955752212389,3.30111392310517,0.00292133975496033
"BRA","billionaires",1,1130,0.000884955752212389,4.14841178349238,0.00367116087034724
"BRA","biodiesel",1,1130,0.000884955752212389,5.24702407216049,0.0046433841346553
"BRA","biomass",1,1130,0.000884955752212389,4.55387689160054,0.00402997955008897
"BRA","biome",1,1130,0.000884955752212389,5.24702407216049,0.0046433841346553
"BRA","birth",1,1130,0.000884955752212389,3.63758615972639,0.00321910279621804
"BRA","borneo",1,1130,0.000884955752212389,4.55387689160054,0.00402997955008897
"BRA","bosa",1,1130,0.000884955752212389,5.24702407216049,0.0046433841346553
"BRA","break",1,1130,0.000884955752212389,2.4744353499207,0.00218976579639
"BRA","breakfast",1,1130,0.000884955752212389,4.55387689160054,0.00402997955008897
"BRA","brics",1,1130,0.000884955752212389,2.94443897916644,0.00260569821165172
"BRA","broadest",1,1130,0.000884955752212389,4.14841178349238,0.00367116087034724
"BRA","brothers",1,1130,0.000884955752212389,1.87972824217401,0.00166347632050798
"BRA","bruto",1,1130,0.000884955752212389,5.24702407216049,0.0046433841346553
"BRA","budget",1,1130,0.000884955752212389,2.4744353499207,0.00218976579639
"BRA","budgets",1,1130,0.000884955752212389,3.16758253048065,0.00280317038095633
"BRA","builder",1,1130,0.000884955752212389,4.55387689160054,0.00402997955008897
"BRA","burkina",1,1130,0.000884955752212389,3.8607297110406,0.00341657496552265
"BRA","called",1,1130,0.000884955752212389,0.877576219693465,0.000776616123622535
"BRA","capacitor",1,1130,0.000884955752212389,5.24702407216049,0.0046433841346553
"BRA","capacity",1,1130,0.000884955752212389,0.864997437486605,0.000765484457952747
"BRA","carbon",1,1130,0.000884955752212389,1.23969088692802,0.00109707158135223
"BRA","care",1,1130,0.000884955752212389,1.50935445387712,0.00133571190608594
"BRA","caused",1,1130,0.000884955752212389,1.23969088692802,0.00109707158135223
"BRA","causing",1,1130,0.000884955752212389,1.988927534139,0.00176011286206992
"BRA","central",1,1130,0.000884955752212389,1.20397280432594,0.00106546265869552
"BRA","century",1,1130,0.000884955752212389,1.13615020798717,0.00100544266193555
"BRA","children",1,1130,0.000884955752212389,1.01291756756323,0.000896387227932059
"BRA","choose",1,1130,0.000884955752212389,1.69167601067107,0.00149705841652307
"BRA","cities",1,1130,0.000884955752212389,2.06897024181254,0.00183094711664827
"BRA","claimed",1,1130,0.000884955752212389,3.04979949482427,0.00269893760603917
"BRA","class",1,1130,0.000884955752212389,2.76211742237249,0.00244435170121459
"BRA","classify",1,1130,0.000884955752212389,5.24702407216049,0.0046433841346553
"BRA","clean",1,1130,0.000884955752212389,1.6094379124341,0.00142428133843726
"BRA","cleanest",1,1130,0.000884955752212389,5.24702407216049,0.0046433841346553
"BRA","closer",1,1130,0.000884955752212389,2.20250163443706,0.00194911649065227
"BRA","coaching",1,1130,0.000884955752212389,5.24702407216049,0.0046433841346553
"BRA","coexistence",1,1130,0.000884955752212389,1.84582669049833,0.00163347494734366
"BRA","cold",1,1130,0.000884955752212389,2.02814824729229,0.00179482145778078
"BRA","collaboration",1,1130,0.000884955752212389,1.63610615951626,0.00144788155709404
"BRA","committed",1,1130,0.000884955752212389,0.537493870848152,0.000475658292785975
"BRA","common",1,1130,0.000884955752212389,0.502091943797236,0.000444329153802864
"BRA","compatriot",1,1130,0.000884955752212389,4.14841178349238,0.00367116087034724
"BRA","condolences",1,1130,0.000884955752212389,1.48582395646692,0.00131488845705037
"BRA","conflict",1,1130,0.000884955752212389,0.451233526563745,0.000399321704923668
"BRA","congo",1,1130,0.000884955752212389,2.76211742237249,0.00244435170121459
"BRA","conocry",1,1130,0.000884955752212389,5.24702407216049,0.0046433841346553
"BRA","conservative",1,1130,0.000884955752212389,4.14841178349238,0.00367116087034724
"BRA","constitute",1,1130,0.000884955752212389,2.60796674254523,0.00230793517039401
"BRA","context",1,1130,0.000884955752212389,1.02751636698438,0.000909306519455203
"BRA","cooperation",1,1130,0.000884955752212389,0.298264181782318,0.000263950603347184
"BRA","coordinate",1,1130,0.000884955752212389,3.45526460293243,0.00305775628578091
"BRA","cop28",1,1130,0.000884955752212389,1.29578035357906,0.00114670827750359
"BRA","correct",1,1130,0.000884955752212389,2.84912879936212,0.00252135291978948
"BRA","corrected",1,1130,0.000884955752212389,4.55387689160054,0.00402997955008897
"BRA","council",1,1130,0.000884955752212389,0.23638877806423,0.000209193608906399
"BRA","countless",1,1130,0.000884955752212389,2.94443897916644,0.00260569821165172
"BRA","coup",1,1130,0.000884955752212389,2.35665231426432,0.00208553302147285
"BRA","courage",1,1130,0.000884955752212389,1.91481956198528,0.00169453058582768
"BRA","covid",1,1130,0.000884955752212389,0.984344195119171,0.000871101057627585
"BRA","create",1,1130,0.000884955752212389,0.781115953505903,0.000691253056199914
"BRA","created",1,1130,0.000884955752212389,1.16948662825477,0.00103494391880953
"BRA","credibility",1,1130,0.000884955752212389,2.20250163443706,0.00194911649065227
"BRA","crime",1,1130,0.000884955752212389,1.48582395646692,0.00131488845705037
"BRA","criticize",1,1130,0.000884955752212389,5.24702407216049,0.0046433841346553
"BRA","cuba",1,1130,0.000884955752212389,1.53345200545618,0.00135703717297007
"BRA","curaged",1,1130,0.000884955752212389,5.24702407216049,0.0046433841346553
"BRA","cyber",1,1130,0.000884955752212389,2.2512917986065,0.00199229362708539
"BRA","d'état",1,1130,0.000884955752212389,3.45526460293243,0.00305775628578091
"BRA","damaged",1,1130,0.000884955752212389,3.45526460293243,0.00305775628578091
"BRA","damaging",1,1130,0.000884955752212389,3.16758253048065,0.00280317038095633
"BRA","day",1,1130,0.000884955752212389,0.929535958624176,0.000822598193472722
"BRA","december",1,1130,0.000884955752212389,2.02814824729229,0.00179482145778078
"BRA","dedicated",1,1130,0.000884955752212389,2.41381072810427,0.00213611568858785
"BRA","defar",1,1130,0.000884955752212389,5.24702407216049,0.0046433841346553
"BRA","defending",1,1130,0.000884955752212389,2.11152985623134,0.00186861049224012
"BRA","defined",1,1130,0.000884955752212389,2.60796674254523,0.00230793517039401
"BRA","delegates",1,1130,0.000884955752212389,1.13615020798717,0.00100544266193555
"BRA","demand",1,1130,0.000884955752212389,1.53345200545618,0.00135703717297007
"BRA","democracies",1,1130,0.000884955752212389,2.60796674254523,0.00230793517039401
"BRA","denied",1,1130,0.000884955752212389,2.53897387105828,0.00224687953190998
"BRA","dennis",1,1130,0.000884955752212389,1.13615020798717,0.00100544266193555
"BRA","deny",1,1130,0.000884955752212389,2.76211742237249,0.00244435170121459
"BRA","depends",1,1130,0.000884955752212389,2.4744353499207,0.00218976579639
"BRA","deregulation",1,1130,0.000884955752212389,4.55387689160054,0.00402997955008897
"BRA","desilva",1,1130,0.000884955752212389,5.24702407216049,0.0046433841346553
"BRA","destiny",1,1130,0.000884955752212389,2.02814824729229,0.00179482145778078
"BRA","destroys",1,1130,0.000884955752212389,4.55387689160054,0.00402997955008897
"BRA","destructive",1,1130,0.000884955752212389,2.15598161880217,0.00190794833522316
"BRA","determine",1,1130,0.000884955752212389,2.30258509299405,0.00203768592300358
"BRA","differentiated",1,1130,0.000884955752212389,3.16758253048065,0.00280317038095633
"BRA","difficulties",1,1130,0.000884955752212389,2.20250163443706,0.00194911649065227
"BRA","difficulty",1,1130,0.000884955752212389,3.04979949482427,0.00269893760603917
"BRA","digital",1,1130,0.000884955752212389,1.39687647045043,0.00123617386765525
"BRA","dimensions",1,1130,0.000884955752212389,3.04979949482427,0.00269893760603917
"BRA","dinner",1,1130,0.000884955752212389,4.55387689160054,0.00402997955008897
"BRA","dis",1,1130,0.000884955752212389,4.55387689160054,0.00402997955008897
"BRA","disabilities",1,1130,0.000884955752212389,2.94443897916644,0.00260569821165172
"BRA","discontent",1,1130,0.000884955752212389,4.14841178349238,0.00367116087034724
"BRA","diseases",1,1130,0.000884955752212389,2.20250163443706,0.00194911649065227
"BRA","disenfranchised",1,1130,0.000884955752212389,5.24702407216049,0.0046433841346553
"BRA","dispute",1,1130,0.000884955752212389,2.68207471469895,0.00237351744663624
"BRA","disputes",1,1130,0.000884955752212389,1.84582669049833,0.00163347494734366
"BRA","disrespect",1,1130,0.000884955752212389,3.45526460293243,0.00305775628578091
"BRA","dissonance",1,1130,0.000884955752212389,4.55387689160054,0.00402997955008897
"BRA","disturbing",1,1130,0.000884955752212389,3.63758615972639,0.00321910279621804
"BRA","diversity",1,1130,0.000884955752212389,1.29578035357906,0.00114670827750359
"BRA","divide",1,1130,0.000884955752212389,2.11152985623134,0.00186861049224012
"BRA","doha",1,1130,0.000884955752212389,3.30111392310517,0.00292133975496033
"BRA","doors",1,1130,0.000884955752212389,2.76211742237249,0.00244435170121459
"BRA","drawing",1,1130,0.000884955752212389,2.41381072810427,0.00213611568858785
"BRA","dubai",1,1130,0.000884955752212389,2.30258509299405,0.00203768592300358
"BRA","due",1,1130,0.000884955752212389,1.08814098880081,0.000962956627257358
"BRA","duty",1,1130,0.000884955752212389,1.66350513370438,0.00147212843690653
"BRA","earthcake",1,1130,0.000884955752212389,5.24702407216049,0.0046433841346553
"BRA","easy",1,1130,0.000884955752212389,2.06897024181254,0.00183094711664827
"BRA","ecological",1,1130,0.000884955752212389,2.84912879936212,0.00252135291978948
"BRA","education",1,1130,0.000884955752212389,0.816207273317172,0.000722307321519622
"BRA","effectively",1,1130,0.000884955752212389,1.33500106673234,0.00118141687321446
"BRA","efficacy",1,1130,0.000884955752212389,3.63758615972639,0.00321910279621804
"BRA","effort",1,1130,0.000884955752212389,0.984344195119171,0.000871101057627585
"BRA","elections",1,1130,0.000884955752212389,1.48582395646692,0.00131488845705037
"BRA","electrical",1,1130,0.000884955752212389,3.8607297110406,0.00341657496552265
"BRA","eloquent",1,1130,0.000884955752212389,5.24702407216049,0.0046433841346553
"BRA","eludes",1,1130,0.000884955752212389,5.24702407216049,0.0046433841346553
"BRA","embargo",1,1130,0.000884955752212389,1.81303686767534,0.00160445740502242
"BRA","emergency",1,1130,0.000884955752212389,1.81303686767534,0.00160445740502242
"BRA","emerging",1,1130,0.000884955752212389,1.78128816936076,0.00157636121182368
"BRA","emissions",1,1130,0.000884955752212389,1.13615020798717,0.00100544266193555
"BRA","employed",1,1130,0.000884955752212389,4.55387689160054,0.00402997955008897
"BRA","employees",1,1130,0.000884955752212389,4.14841178349238,0.00367116087034724
"BRA","encouraged",1,1130,0.000884955752212389,2.76211742237249,0.00244435170121459
"BRA","enforce",1,1130,0.000884955752212389,4.14841178349238,0.00367116087034724
"BRA","engentment",1,1130,0.000884955752212389,5.24702407216049,0.0046433841346553
"BRA","ensured",1,1130,0.000884955752212389,3.04979949482427,0.00269893760603917
"BRA","environmental",1,1130,0.000884955752212389,1.02751636698438,0.000909306519455203
"BRA","environmentally",1,1130,0.000884955752212389,3.16758253048065,0.00280317038095633
"BRA","equal",1,1130,0.000884955752212389,1.18658106161407,0.00105007173594165
"BRA","equalities",1,1130,0.000884955752212389,4.55387689160054,0.00402997955008897
"BRA","eradicated",1,1130,0.000884955752212389,4.55387689160054,0.00402997955008897
"BRA","eradicating",1,1130,0.000884955752212389,3.30111392310517,0.00292133975496033
"BRA","eroding",1,1130,0.000884955752212389,3.30111392310517,0.00292133975496033
"BRA","erosion",1,1130,0.000884955752212389,2.15598161880217,0.00190794833522316
"BRA","essential",1,1130,0.000884955752212389,0.792676775906978,0.000701483872484052
"BRA","ethanol",1,1130,0.000884955752212389,5.24702407216049,0.0046433841346553
"BRA","european",1,1130,0.000884955752212389,1.25804002559621,0.00111330975716479
"BRA","evolve",1,1130,0.000884955752212389,3.45526460293243,0.00305775628578091
"BRA","excesses",1,1130,0.000884955752212389,5.24702407216049,0.0046433841346553
"BRA","excluded",1,1130,0.000884955752212389,2.94443897916644,0.00260569821165172
"BRA","exclusion",1,1130,0.000884955752212389,2.84912879936212,0.00252135291978948
"BRA","expansages",1,1130,0.000884955752212389,5.24702407216049,0.0046433841346553
"BRA","exposes",1,1130,0.000884955752212389,5.24702407216049,0.0046433841346553
"BRA","express",1,1130,0.000884955752212389,0.942958978956316,0.000834476972527714
"BRA","fader",1,1130,0.000884955752212389,4.55387689160054,0.00402997955008897
"BRA","failed",1,1130,0.000884955752212389,2.2512917986065,0.00199229362708539
"BRA","fairness",1,1130,0.000884955752212389,2.4744353499207,0.00218976579639
"BRA","fall",1,1130,0.000884955752212389,2.20250163443706,0.00194911649065227
"BRA","fallen",1,1130,0.000884955752212389,2.84912879936212,0.00252135291978948
"BRA","famida",1,1130,0.000884955752212389,5.24702407216049,0.0046433841346553
"BRA","family",1,1130,0.000884955752212389,1.46283443824222,0.00129454375065684
"BRA","family's",1,1130,0.000884955752212389,4.55387689160054,0.00402997955008897
"BRA","faso",1,1130,0.000884955752212389,3.63758615972639,0.00321910279621804
"BRA","femicide",1,1130,0.000884955752212389,5.24702407216049,0.0046433841346553
"BRA","finding",1,1130,0.000884955752212389,1.91481956198528,0.00169453058582768
"BRA","finish",1,1130,0.000884955752212389,4.55387689160054,0.00402997955008897
"BRA","forefront",1,1130,0.000884955752212389,2.4744353499207,0.00218976579639
"BRA","foreign",1,1130,0.000884955752212389,0.758387702428346,0.000671139559671103
"BRA","forests",1,1130,0.000884955752212389,3.04979949482427,0.00269893760603917
"BRA","forming",1,1130,0.000884955752212389,3.45526460293243,0.00305775628578091
"BRA","fought",1,1130,0.000884955752212389,2.60796674254523,0.00230793517039401
"BRA","foundations",1,1130,0.000884955752212389,2.35665231426432,0.00208553302147285
"BRA","frailty",1,1130,0.000884955752212389,5.24702407216049,0.0046433841346553
"BRA","framework",1,1130,0.000884955752212389,0.942958978956316,0.000834476972527714
"BRA","francis",1,1130,0.000884955752212389,0.984344195119171,0.000871101057627585
"BRA","fraternity",1,1130,0.000884955752212389,2.94443897916644,0.00260569821165172
"BRA","freedom",1,1130,0.000884955752212389,0.970357953144431,0.000858723852340204
"BRA","fulfill",1,1130,0.000884955752212389,1.66350513370438,0.00147212843690653
"BRA","fundamental",1,1130,0.000884955752212389,0.942958978956316,0.000834476972527714
"BRA","future",1,1130,0.000884955752212389,0.22314355131421,0.00019747216930461
"BRA","g20",1,1130,0.000884955752212389,1.87972824217401,0.00166347632050798
"BRA","gabon",1,1130,0.000884955752212389,4.14841178349238,0.00367116087034724
"BRA","gain",1,1130,0.000884955752212389,2.4744353499207,0.00218976579639
"BRA","gained",1,1130,0.000884955752212389,3.45526460293243,0.00305775628578091
"BRA","gas",1,1130,0.000884955752212389,1.63610615951626,0.00144788155709404
"BRA","gender",1,1130,0.000884955752212389,1.33500106673234,0.00118141687321446
"BRA","generating",1,1130,0.000884955752212389,3.63758615972639,0.00321910279621804
"BRA","generation",1,1130,0.000884955752212389,1.23969088692802,0.00109707158135223
"BRA","generous",1,1130,0.000884955752212389,2.84912879936212,0.00252135291978948
"BRA","geographic",1,1130,0.000884955752212389,2.94443897916644,0.00260569821165172
"BRA","geopolitical",1,1130,0.000884955752212389,1.04233145276952,0.000922417214840283
"BRA","goal",1,1130,0.000884955752212389,0.942958978956316,0.000834476972527714
"BRA","govern",1,1130,0.000884955752212389,2.60796674254523,0.00230793517039401
"BRA","governments",1,1130,0.000884955752212389,1.01291756756323,0.000896387227932059
"BRA","grande",1,1130,0.000884955752212389,4.55387689160054,0.00402997955008897
"BRA","green",1,1130,0.000884955752212389,0.984344195119171,0.000871101057627585
"BRA","greet",1,1130,0.000884955752212389,3.63758615972639,0.00321910279621804
"BRA","grew",1,1130,0.000884955752212389,4.14841178349238,0.00367116087034724
"BRA","guaranteeing",1,1130,0.000884955752212389,2.84912879936212,0.00252135291978948
"BRA","guatemala",1,1130,0.000884955752212389,3.8607297110406,0.00341657496552265
"BRA","guinea",1,1130,0.000884955752212389,3.04979949482427,0.00269893760603917
"BRA","gutierrez",1,1130,0.000884955752212389,2.60796674254523,0.00230793517039401
"BRA","haiti",1,1130,0.000884955752212389,2.11152985623134,0.00186861049224012
"BRA","hand",1,1130,0.000884955752212389,1.39687647045043,0.00123617386765525
"BRA","happened",1,1130,0.000884955752212389,2.60796674254523,0.00230793517039401
"BRA","hard",1,1130,0.000884955752212389,1.44036158239017,0.00127465626760192
"BRA","harm",1,1130,0.000884955752212389,2.84912879936212,0.00252135291978948
"BRA","hate",1,1130,0.000884955752212389,2.02814824729229,0.00179482145778078
"BRA","heads",1,1130,0.000884955752212389,0.998528830111127,0.00088365383195675
"BRA","health",1,1130,0.000884955752212389,0.61229508393085,0.000541854056575974
"BRA","hear",1,1130,0.000884955752212389,0.537493870848152,0.000475658292785975
"BRA","heart",1,1130,0.000884955752212389,1.50935445387712,0.00133571190608594
"BRA","hindered",1,1130,0.000884955752212389,3.63758615972639,0.00321910279621804
"BRA","historical",1,1130,0.000884955752212389,1.55814461804655,0.00137888904251907
"BRA","hit",1,1130,0.000884955752212389,1.84582669049833,0.00163347494734366
"BRA","hold",1,1130,0.000884955752212389,1.35520377404986,0.00119929537526536
"BRA","homage",1,1130,0.000884955752212389,5.24702407216049,0.0046433841346553
"BRA","home",1,1130,0.000884955752212389,1.41838267567139,0.0012552059076738
"BRA","homes",1,1130,0.000884955752212389,2.15598161880217,0.00190794833522316
"BRA","honor",1,1130,0.000884955752212389,0.747214401830221,0.000661251683035594
"BRA","honorable",1,1130,0.000884955752212389,3.04979949482427,0.00269893760603917
"BRA","hope",1,1130,0.000884955752212389,0.54654370636807,0.000483666996785903
"BRA","horrors",1,1130,0.000884955752212389,2.84912879936212,0.00252135291978948
"BRA","hosted",1,1130,0.000884955752212389,2.15598161880217,0.00190794833522316
"BRA","humanist",1,1130,0.000884955752212389,4.14841178349238,0.00367116087034724
"BRA","humanitarian",1,1130,0.000884955752212389,0.672313093657103,0.00059496733951956
"BRA","hundred",1,1130,0.000884955752212389,3.63758615972639,0.00321910279621804
"BRA","hydrogen",1,1130,0.000884955752212389,3.30111392310517,0.00292133975496033
"BRA","ideology",1,1130,0.000884955752212389,3.63758615972639,0.00321910279621804
"BRA","immense",1,1130,0.000884955752212389,2.35665231426432,0.00208553302147285
"BRA","immersed",1,1130,0.000884955752212389,5.24702407216049,0.0046433841346553
"BRA","immigrants",1,1130,0.000884955752212389,3.45526460293243,0.00305775628578091
"BRA","imperative",1,1130,0.000884955752212389,1.63610615951626,0.00144788155709404
"BRA","implementation",1,1130,0.000884955752212389,0.651904222025896,0.000576906391173359
"BRA","imposed",1,1130,0.000884955752212389,1.31519843943616,0.00116389242427979
"BRA","imposes",1,1130,0.000884955752212389,3.8607297110406,0.00341657496552265
"BRA","inability",1,1130,0.000884955752212389,2.94443897916644,0.00260569821165172
"BRA","including",1,1130,0.000884955752212389,0.349184272209575,0.00030901263027396
"BRA","income",1,1130,0.000884955752212389,1.6094379124341,0.00142428133843726
"BRA","incordination",1,1130,0.000884955752212389,5.24702407216049,0.0046433841346553
"BRA","increase",1,1130,0.000884955752212389,0.828183464363888,0.000732905720676007
"BRA","increasingly",1,1130,0.000884955752212389,1.48582395646692,0.00131488845705037
"BRA","indivisible",1,1130,0.000884955752212389,3.8607297110406,0.00341657496552265
"BRA","industrialization",1,1130,0.000884955752212389,3.04979949482427,0.00269893760603917
"BRA","influence",1,1130,0.000884955752212389,1.95118720615616,0.00172671434173111
"BRA","infrastructure",1,1130,0.000884955752212389,0.970357953144431,0.000858723852340204
"BRA","initiatives",1,1130,0.000884955752212389,0.970357953144431,0.000858723852340204
"BRA","inspired",1,1130,0.000884955752212389,2.94443897916644,0.00260569821165172
"BRA","institutional",1,1130,0.000884955752212389,1.63610615951626,0.00144788155709404
"BRA","institutions",1,1130,0.000884955752212389,0.493433881054122,0.000436667151375329
"BRA","insufficient",1,1130,0.000884955752212389,2.76211742237249,0.00244435170121459
"BRA","integrated",1,1130,0.000884955752212389,2.06897024181254,0.00183094711664827
"BRA","intolerance",1,1130,0.000884955752212389,2.68207471469895,0.00237351744663624
"BRA","invest",1,1130,0.000884955752212389,1.69167601067107,0.00149705841652307
"BRA","invested",1,1130,0.000884955752212389,2.30258509299405,0.00203768592300358
"BRA","invite",1,1130,0.000884955752212389,0.364222149574115,0.000322320486348775
"BRA","involves",1,1130,0.000884955752212389,3.04979949482427,0.00269893760603917
"BRA","irreparable",1,1130,0.000884955752212389,4.55387689160054,0.00402997955008897
"BRA","job",1,1130,0.000884955752212389,2.30258509299405,0.00203768592300358
"BRA","johannesburg",1,1130,0.000884955752212389,4.14841178349238,0.00367116087034724
"BRA","joint",1,1130,0.000884955752212389,1.35520377404986,0.00119929537526536
"BRA","journalist",1,1130,0.000884955752212389,5.24702407216049,0.0046433841346553
"BRA","joviere",1,1130,0.000884955752212389,5.24702407216049,0.0046433841346553
"BRA","joyful",1,1130,0.000884955752212389,5.24702407216049,0.0046433841346553
"BRA","julian",1,1130,0.000884955752212389,4.14841178349238,0.00367116087034724
"BRA","kills",1,1130,0.000884955752212389,5.24702407216049,0.0046433841346553
"BRA","knocks",1,1130,0.000884955752212389,5.24702407216049,0.0046433841346553
"BRA","knowing",1,1130,0.000884955752212389,3.30111392310517,0.00292133975496033
"BRA","labor",1,1130,0.000884955752212389,2.60796674254523,0.00230793517039401
"BRA","lack",1,1130,0.000884955752212389,1.27673215860836,0.00112985146779501
"BRA","ladies",1,1130,0.000884955752212389,0.493433881054122,0.000436667151375329
"BRA","laid",1,1130,0.000884955752212389,2.53897387105828,0.00224687953190998
"BRA","lasting",1,1130,0.000884955752212389,1.11988968711539,0.000991052820456101
"BRA","laws",1,1130,0.000884955752212389,1.91481956198528,0.00169453058582768
"BRA","left",1,1130,0.000884955752212389,1.18658106161407,0.00105007173594165
"BRA","legacy",1,1130,0.000884955752212389,2.20250163443706,0.00194911649065227
"BRA","legitimate",1,1130,0.000884955752212389,1.50935445387712,0.00133571190608594
"BRA","lgbtqi",1,1130,0.000884955752212389,4.55387689160054,0.00402997955008897
"BRA","life",1,1130,0.000884955752212389,0.555676189931342,0.000491748840647206
"BRA","live",1,1130,0.000884955752212389,0.852574917488047,0.000754491077423051
"BRA","lives",1,1130,0.000884955752212389,0.622051258876215,0.000550487839713465
"BRA","living",1,1130,0.000884955752212389,0.942958978956316,0.000834476972527714
"BRA","losing",1,1130,0.000884955752212389,2.76211742237249,0.00244435170121459
"BRA","loss",1,1130,0.000884955752212389,0.816207273317172,0.000722307321519622
"BRA","lost",1,1130,0.000884955752212389,1.39687647045043,0.00123617386765525
"BRA","lot",1,1130,0.000884955752212389,1.87972824217401,0.00166347632050798
"BRA","lunch",1,1130,0.000884955752212389,4.14841178349238,0.00367116087034724
"BRA","main",1,1130,0.000884955752212389,1.46283443824222,0.00129454375065684
"BRA","mali",1,1130,0.000884955752212389,2.94443897916644,0.00260569821165172
"BRA","management",1,1130,0.000884955752212389,1.63610615951626,0.00144788155709404
"BRA","mandatory",1,1130,0.000884955752212389,4.55387689160054,0.00402997955008897
"BRA","manner",1,1130,0.000884955752212389,1.41838267567139,0.0012552059076738
"BRA","marked",1,1130,0.000884955752212389,2.2512917986065,0.00199229362708539
"BRA","market",1,1130,0.000884955752212389,1.91481956198528,0.00169453058582768
"BRA","markets",1,1130,0.000884955752212389,2.11152985623134,0.00186861049224012
"BRA","mass",1,1130,0.000884955752212389,1.55814461804655,0.00137888904251907
"BRA","materialism",1,1130,0.000884955752212389,4.14841178349238,0.00367116087034724
"BRA","matrix",1,1130,0.000884955752212389,3.63758615972639,0.00321910279621804
"BRA","meal",1,1130,0.000884955752212389,4.14841178349238,0.00367116087034724
"BRA","meantime",1,1130,0.000884955752212389,3.63758615972639,0.00321910279621804
"BRA","measures",1,1130,0.000884955752212389,0.736164565643636,0.000651473066941271
"BRA","mechong",1,1130,0.000884955752212389,5.24702407216049,0.0046433841346553
"BRA","media",1,1130,0.000884955752212389,2.02814824729229,0.00179482145778078
"BRA","mediation",1,1130,0.000884955752212389,2.76211742237249,0.00244435170121459
"BRA","mello",1,1130,0.000884955752212389,5.24702407216049,0.0046433841346553
"BRA","military",1,1130,0.000884955752212389,0.864997437486605,0.000765484457952747
